"World",21877,22486,23398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"country",2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
"Philippines",78,82,86,"75.80830117326587","75.80830117326587","77.57162582156548","79.33495046986506","81.09827511816466","82.86159976646425","84.62492441476385","86.38824906306345","88.15157371136304","89.91489835966264","91.67822300796223","93.44154765626183","95.20487230456142","96.96819695286102","98.73152160116062","100.49484624946021","102.25817089775981","104.0214955460594","105.784820194359","107.5481448426586","109.31146949095819","111.07479413925779","112.83811878755738","114.60144343585698","116.36476808415657","118.12809273245617","119.89141738075577","121.65474202905536","123.41806667735496","125.18139132565454","126.94471597395415"
"Poland",149,153,157,"145.7549429568151","145.7549429568151","146.962483268556","148.1700235802969","149.3775638920378","150.58510420377868","151.79264451551958","153.00018482726045","154.20772513900135","155.41526545074225","156.62280576248315","157.83034607422402","159.03788638596492","160.24542669770582","161.4529670094467","162.6605073211876","163.8680476329285","165.0755879446694","166.28312825641027","167.49066856815116","168.69820887989204","169.90574919163294","171.11328950337384","172.32082981511473","173.52837012685563","174.7359104385965","175.94345075033738","177.15099106207828","178.35853137381918","179.56607168556008","180.77361199730097"
"Portugal",47,47,48,"56.66359768016195","56.66359768016195","57.71434625101215","58.765094821862355","59.81584339271256","60.86659196356276","61.917340534412965","62.96808910526317","64.01883767611338","65.06958624696358","66.12033481781377","67.17108338866397","68.22183195951418","69.27258053036438","70.32332910121458","71.37407767206479","72.42482624291499","73.47557481376519","74.5263233846154","75.5770719554656","76.6278205263158","77.678569097166","78.72931766801621","79.78006623886641","80.83081480971661","81.88156338056682","82.93231195141702","83.98306052226722","85.03380909311743","86.08455766396763","87.13530623481783"
"Puerto Rico",18,14,15,"20.78241855068961","20.78241855068961","20.994806448329285","21.20719434596896","21.419582243608637","21.631970141248313","21.84435803888799","22.056745936527665","22.26913383416734","22.481521731807018","22.693909629446694","22.90629752708637","23.118685424726046","23.33107332236572","23.543461220005398","23.755849117645077","23.96823701528475","24.18062491292443","24.3930128105641","24.60540070820378","24.817788605843454","25.030176503483133","25.242564401122806","25.454952298762485","25.667340196402158","25.879728094041837","26.09211599168151","26.30450388932119","26.516891786960862","26.72927968460054","26.941667582240214"
"Qatar",37,40,43,"34.236237055060734","34.236237055060734","35.22660609797571","36.21697514089069","37.207344183805674","38.19771322672065","39.18808226963563","40.178451312550614","41.16882035546559","42.15918939838057","43.149558441295554","44.13992748421053","45.13029652712551","46.12066557004049","47.11103461295547","48.10140365587045","49.09177269878543","50.08214174170041","51.07251078461539","52.06287982753037","53.05324887044535","54.04361791336033","55.03398695627531","56.024355999190284","57.01472504210527","58.00509408502025","58.99546312793523","59.98583217085021","60.97620121376519","61.966570256680164","62.95693929959514"
"Reunion","2.9","2.9","2.9","3.2855636028340083","3.2855636028340083","3.364842638866397","3.4441216748987853","3.523400710931174","3.6026797469635627","3.6819587829959515","3.76123781902834","3.840516855060729","3.919795891093117","3.999074927125506","4.078353963157895","4.157632999190284","4.236912035222672","4.31619107125506","4.39547010728745","4.474749143319838","4.554028179352227","4.633307215384615","4.712586251417004","4.791865287449393","4.871144323481781","4.95042335951417","5.0297023955465585","5.108981431578948","5.188260467611336","5.267539503643724","5.346818539676113","5.426097575708502","5.505376611740891","5.584655647773279"
"Romania",50,51,52,"41.821275874493935","41.821275874493935","41.27123985020244","40.72120382591095","40.17116780161945","39.621131777327946","39.071095753036445","38.52105972874495","37.97102370445346","37.42098768016196","36.870951655870456","36.320915631578956","35.77087960728746","35.22084358299597","34.67080755870447","34.12077153441297","33.570735510121466","33.02069948582997","32.47066346153848","31.920627437246974","31.370591412955477","30.820555388663976","30.270519364372483","29.720483340080982","29.170447315789488","28.620411291497987","28.070375267206487","27.520339242914993","26.970303218623492","26.420267194332","25.870231170040498"
"Russia",910,919,929,"1166.4039585134954","1166.4039585134954","1195.5060684304995","1224.6081783475036","1253.7102882645077","1282.8123981815115","1311.9145080985156","1341.0166180155197","1370.1187279325238","1399.220837849528","1428.3229477665318","1457.425057683536","1486.52716760054","1515.629277517544","1544.731387434548","1573.833497351552","1602.9356072685562","1632.0377171855603","1661.1398271025644","1690.2419370195682","1719.3440469365723","1748.4461568535764","1777.5482667705805","1806.6503766875844","1835.7524866045885","1864.8545965215926","1893.9567064385967","1923.0588163556008","1952.1609262726047","1981.2630361896088","2010.3651461066129"
"Rwanda","0.7","0.8","0.8","0.519774110355938","0.519774110355938","0.5317312277294197","0.5436883451029015","0.5556454624763834","0.5676025798498652","0.5795596972233469","0.5915168145968287","0.6034739319703105","0.6154310493437922","0.627388166717274","0.6393452840907559","0.6513024014642376","0.6632595188377194","0.6752166362112012","0.6871737535846829","0.6991308709581647","0.7110879883316465","0.7230451057051283","0.7350022230786101","0.7469593404520919","0.7589164578255736","0.7708735751990554","0.7828306925725372","0.7947878099460189","0.8067449273195008","0.8187020446929826","0.8306591620664643","0.8426162794399461","0.8545733968134279","0.8665305141869096"
"Saint Helena",0,0,0,"0.008816738866396761","0.008816738866396761","0.008981089068825911","0.009145439271255062","0.00930978947368421","0.00947413967611336","0.00963848987854251","0.00980284008097166","0.00996719028340081","0.010131540485829961","0.010295890688259108","0.010460240890688258","0.010624591093117409","0.01078894129554656","0.01095329149797571","0.01111764170040486","0.011281991902834007","0.011446342105263158","0.011610692307692308","0.011775042510121458","0.011939392712550609","0.012103742914979756","0.012268093117408906","0.012432443319838057","0.012596793522267207","0.012761143724696358","0.012925493927125508","0.013089844129554655","0.013254194331983805","0.013418544534412956","0.013582894736842106"
"Saint Kitts and Nevis","0.2","0.2","0.2","0.20570176761133607","0.20570176761133607","0.21073739757085025","0.21577302753036443","0.2208086574898786","0.22584428744939278","0.23087991740890695","0.2359155473684211","0.24095117732793528","0.24598680728744945","0.25102243724696366","0.2560580672064778","0.26109369716599196","0.26612932712550613","0.2711649570850203","0.2762005870445345","0.28123621700404866","0.28627184696356284","0.291307476923077","0.2963431068825912","0.3013787368421053","0.3064143668016195","0.31144999676113366","0.31648562672064784","0.321521256680162","0.3265568866396762","0.33159251659919037","0.33662814655870454","0.3416637765182187","0.3466994064777329","0.3517350364372471"
"Saint Lucia","0.3","0.4","0.4","0.4057895257125507","0.4057895257125507","0.4152649142995952","0.4247403028866398","0.43421569147368433","0.4436910800607288","0.4531664686477734","0.46264185723481793","0.47211724582186243","0.481592634408907","0.49106802299595154","0.5005434115829961","0.5100188001700406","0.5194941887570852","0.5289695773441297","0.5384449659311743","0.5479203545182187","0.5573957431052633","0.5668711316923079","0.5763465202793524","0.585821908866397","0.5952972974534415","0.604772686040486","0.6142480746275305","0.6237234632145751","0.6331988518016196","0.6426742403886642","0.6521496289757087","0.6616250175627533","0.6711004061497977","0.6805757947368423"
"Saint Pierre and Miquelon",0,0,0,"0.04655428137651821","0.04655428137651821","0.047031518218623475","0.047508755060728734","0.047985991902833994","0.04846322874493926","0.04894046558704453","0.049417702429149786","0.049894939271255045","0.05037217611336031","0.05084941295546558","0.051326649797570845","0.051803886639676104","0.052281123481781364","0.05275836032388663","0.053235597165991896","0.053712834008097156","0.054190070850202415","0.05466730769230768","0.05514454453441295","0.05562178137651821","0.05609901821862347","0.05657625506072873","0.057053491902834","0.05753072874493926","0.05800796558704452","0.058485202429149785","0.05896243927125505","0.05943967611336032","0.05991691295546557","0.06039414979757084"
"Saint Vincent/Grenadines","0.1","0.1","0.1","0.15140038967724698","0.15140038967724698","0.15474300153587048","0.15808561339449395","0.16142822525311742","0.16477083711174093","0.1681134489703644","0.17145606082898787","0.17479867268761137","0.17814128454623485","0.18148389640485832","0.18482650826348182","0.1881691201221053","0.19151173198072877","0.19485434383935227","0.19819695569797574","0.20153956755659921","0.20488217941522271","0.2082247912738462","0.21156740313246966","0.21491001499109313","0.21825262684971664","0.2215952387083401","0.22493785056696358","0.22828046242558708","0.23162307428421056","0.23496568614283403","0.23830829800145753","0.241650909860081","0.24499352171870448","0.24833613357732798"
"Samoa","0.1","0.1","0.1","0.13299151812145749","0.13299151812145749","0.13562735348987856","0.1382631888582996","0.14089902422672065","0.1435348595951417","0.14617069496356275","0.14880653033198382","0.15144236570040487","0.15407820106882592","0.15671403643724696","0.159349871805668","0.16198570717408906","0.16462154254251013","0.16725737791093118","0.16989321327935222","0.17252904864777327","0.17516488401619432","0.1778007193846154","0.18043655475303644","0.18307239012145748","0.18570822548987853","0.18834406085829958","0.19097989622672065","0.1936157315951417","0.19625156696356275","0.1988874023319838","0.20152323770040484","0.2041590730688259","0.20679490843724696","0.209430743805668"
"Sao Tome and Principe",0,0,0,"0.0693431093117409","0.0693431093117409","0.07114512550607288","0.07294714170040487","0.07474915789473685","0.07655117408906884","0.07835319028340082","0.0801552064777328","0.08195722267206479","0.08375923886639677","0.08556125506072876","0.08736327125506074","0.08916528744939273","0.09096730364372471","0.0927693198380567","0.09457133603238867","0.09637335222672065","0.09817536842105264","0.09997738461538462","0.1017794008097166","0.10358141700404859","0.10538343319838057","0.10718544939271256","0.10898746558704454","0.11078948178137653","0.11259149797570851","0.1143935141700405","0.11619553036437248","0.11799754655870447","0.11979956275303645","0.12160157894736844"
"Saudi Arabia",319,323,322,"296.98652412550615","296.98652412550615","304.78843238056686","312.5903406356276","320.39224889068834","328.19415714574905","335.9960654008098","343.7979736558705","351.5998819109313","359.401790165992","367.2036984210527","375.0056066761135","382.8075149311742","390.60942318623495","398.41133144129566","406.21323969635637","414.01514795141713","421.81705620647784","429.61896446153855","437.4208727165993","445.22278097166003","453.02468922672074","460.8265974817815","468.6285057368422","476.430413991903","484.2323222469637","492.0342305020244","499.8361387570851","507.6380470121459","515.4399552672066","523.2418635222673"
"Senegal","3.5","3.8","3.8","3.154852100067478","3.154852100067478","3.2362774686909597","3.3177028373144415","3.3991282059379233","3.480553574561405","3.561978943184887","3.6434043118083688","3.7248296804318506","3.806255049055332","3.887680417678814","3.9691057863022956","4.050531154925778","4.13195652354926","4.213381892172742","4.294807260796223","4.376232629419706","4.457657998043187","4.539083366666669","4.620508735290151","4.701934103913633","4.783359472537114","4.8647848411605965","4.946210209784078","5.02763557840756","5.1090609470310415","5.190486315654523","5.271911684278005","5.3533370529014865","5.434762421524969","5.51618779014845"
"Serbia",30,30,30,"30.759767910188955","30.759767910188955","31.761949218488546","32.76413052678814","33.76631183508774","34.76849314338733","35.77067445168693","36.77285575998653","37.77503706828612","38.777218376585715","39.77939968488531","40.7815809931849","41.7837623014845","42.7859436097841","43.78812491808369","44.79030622638329","45.792487534682884","46.794668842982475","47.79685015128207","48.79903145958167","49.80121276788127","50.80339407618086","51.805575384480456","52.80775669278005","53.809938001079644","54.81211930937924","55.81430061767884","56.81648192597844","57.818663234278034","58.82084454257762","59.823025850877215"
"Seychelles","0.4","0.4","0.4","0.3953170829959515","0.3953170829959515","0.4054798744939272","0.4156426659919029","0.42580545748987864","0.43596824898785436","0.4461310404858301","0.45629383198380574","0.46645662348178146","0.4766194149797572","0.4867822064777329","0.49694499797570857","0.5071077894736843","0.51727058097166","0.5274333724696357","0.5375961639676115","0.5477589554655872","0.5579217469635629","0.5680845384615386","0.5782473299595143","0.5884101214574899","0.5985729129554657","0.6087357044534414","0.6188984959514171","0.6290612874493928","0.6392240789473685","0.6493868704453443","0.65954966194332","0.6697124534412957","0.6798752449392714","0.6900380364372471"
"Sierra Leone","0.2","0.2","0.2","0.13125045658704457","0.13125045658704457","0.13036486653441298","0.1294792764817814","0.1285936864291498","0.12770809637651825","0.12682250632388667","0.12593691627125508","0.12505132621862353","0.12416573616599194","0.12328014611336036","0.12239455606072877","0.1215089660080972","0.12062337595546563","0.11973778590283404","0.11885219585020246","0.11796660579757089","0.11708101574493932","0.11619542569230773","0.11530983563967614","0.11442424558704457","0.113538655534413","0.11265306548178142","0.11176747542914983","0.11088188537651826","0.10999629532388669","0.1091107052712551","0.10822511521862352","0.10733952516599195","0.10645393511336038","0.10556834506072879"
"Singapore",48,49,49,"53.08927281025643","53.08927281025643","54.34469936410258","55.60012591794874","56.855552471794894","58.11097902564104","59.3664055794872","60.621832133333356","61.877258687179506","63.13268524102566","64.38811179487182","65.64353834871797","66.89896490256413","68.15439145641028","69.40981801025643","70.6652445641026","71.92067111794874","73.17609767179489","74.43152422564106","75.6869507794872","76.94237733333335","78.19780388717952","79.45323044102567","80.70865699487182","81.96408354871798","83.21951010256413","84.47493665641028","85.73036321025644","86.98578976410259","88.24121631794874","89.4966428717949"
"Slovakia",27,28,28,"35.917893852901486","35.917893852901486","36.81824609986505","37.71859834682861","38.61895059379217","39.519302840755735","40.4196550877193","41.32000733468286","42.22035958164642","43.120711828609984","44.02106407557355","44.92141632253711","45.82176856950068","46.72212081646423","47.6224730634278","48.52282531039136","49.423177557354926","50.32352980431849","51.22388205128205","52.12423429824561","53.024586545209175","53.92493879217274","54.8252910391363","55.72564328609986","56.625995533063424","57.52634778002699","58.42670002699055","59.327052273954116","60.22740452091767","61.12775676788124","62.0281090148448"
"Slovenia",13,14,14,"17.743413778731444","17.743413778731444","18.195324185533064","18.647234592334684","19.099144999136303","19.551055405937923","20.002965812739543","20.454876219541163","20.906786626342782","21.358697033144402","21.81060743994602","22.262517846747638","22.714428253549258","23.166338660350878","23.618249067152497","24.070159473954117","24.522069880755737","24.973980287557357","25.425890694358976","25.877801101160596","26.329711507962212","26.781621914763832","27.233532321565452","27.68544272836707","28.13735313516869","28.58926354197031","29.04117394877193","29.49308435557355","29.94499476237517","30.39690516917679","30.84881557597841"
"Solomon Islands",0,0,0,"0.09737054447570855","0.09737054447570855","0.09957598996356279","0.10178143545141705","0.1039868809392713","0.10619232642712555","0.1083977719149798","0.11060321740283405","0.1128086628906883","0.11501410837854255","0.1172195538663968","0.11942499935425106","0.1216304448421053","0.12383589032995956","0.12604133581781382","0.12824678130566808","0.13045222679352234","0.13265767228137657","0.13486311776923082","0.13706856325708508","0.13927400874493934","0.1414794542327936","0.14368489972064785","0.14589034520850208","0.14809579069635634","0.1503012361842106","0.15250668167206485","0.1547121271599191","0.15691757264777334","0.1591230181356276","0.16132846362348185"
"Somalia","0.3","0.3","0.3","0.3430257495951418","0.3430257495951418","0.34809050323886653","0.3531552568825912","0.3582200105263159","0.36328476417004063","0.36834951781376535","0.37341427145749","0.37847902510121467","0.3835437787449394","0.3886085323886641","0.3936732860323888","0.39873803967611354","0.40380279331983815","0.40886754696356287","0.4139323006072876","0.4189970542510123","0.424061807894737","0.42912656153846174","0.43419131518218634","0.43925606882591106","0.4443208224696358","0.4493855761133605","0.4544503297570852","0.4595150834008098","0.46457983704453454","0.46964459068825926","0.474709344331984","0.4797740979757087","0.4848388516194334","0.489903605263158"
"South Africa",206,208,207,"240.19806636774632","240.19806636774632","243.49227405802975","246.78648174831318","250.08068943859655","253.37489712887998","256.66910481916335","259.9633125094468","263.25752019973015","266.5517278900136","269.84593558029695","273.1401432705804","276.43435096086375","279.7285586511472","283.02276634143055","286.316974031714","289.61118172199735","292.9053894122808","296.1995971025642","299.4938047928476","302.788012483131","306.0822201734144","309.3764278636978","312.6706355539812","315.9648432442646","319.259050934548","322.5532586248314","325.8474663151148","329.1416740053982","332.4358816956816","335.730089385965"
"South Korea",509,512,535,"571.4649163813765","571.4649163813765","586.4805642566802","601.4962121319838","616.5118600072874","631.5275078825911","646.5431557578947","661.5588036331983","676.574451508502","691.5900993838056","706.6057472591093","721.621395134413","736.6370430097165","751.6526908850202","766.6683387603239","781.6839866356274","796.6996345109311","811.7152823862348","826.7309302615384","841.7465781368421","856.7622260121457","871.7778738874493","886.793521762753","901.8091696380566","916.8248175133602","931.8404653886639","946.8561132639676","961.8717611392713","976.8874090145748","991.9030568898785","1006.9187047651822"
"South Sudan","0.4","0.5","0.5","0.29915093387314445","0.29915093387314445","0.3095248367071526","0.31989873954116066","0.33027264237516873","0.34064654520917687","0.35102044804318494","0.36139435087719307","0.37176825371120115","0.3821421565452093","0.39251605937921735","0.4028899622132254","0.4132638650472335","0.4236377678812417","0.43401167071524976","0.44438557354925784","0.4547594763832659","0.465133379217274","0.4755072820512822","0.48588118488529025","0.4962550877192983","0.5066289905533065","0.5170028933873145","0.5273767962213227","0.5377506990553308","0.5481246018893389","0.558498504723347","0.568872407557355","0.5792463103913632","0.5896202132253713","0.5999941160593794"
"Spain",240,245,245,"284.17756804925784","284.17756804925784","289.0787590674764","293.97995008569507","298.8811411039137","303.7823321221323","308.6835231403509","313.58471415856957","318.48590517678815","323.3870961950068","328.28828721322543","333.189478231444","338.0906692496627","342.9918602678813","347.89305128609993","352.7942423043186","357.69543332253716","362.5966243407558","367.49781535897444","372.3990063771931","377.30019739541166","382.2013884136303","387.10257943184894","392.0037704500676","396.90496146828616","401.8061524865048","406.70734350472344","411.608534522942","416.50972554116066","421.4109165593793","426.31210757759794"
"Sri Lanka",13,14,13,"12.318720593117414","12.318720593117414","12.63265333198381","12.946586070850207","13.260518809716604","13.574451548583001","13.888384287449398","14.202317026315795","14.516249765182192","14.830182504048588","15.144115242914985","15.458047981781382","15.771980720647777","16.085913459514174","16.399846198380573","16.713778937246968","17.027711676113363","17.34164441497976","17.65557715384616","17.969509892712555","18.28344263157895","18.59737537044535","18.911308109311747","19.225240848178142","19.539173587044537","19.853106325910936","20.167039064777335","20.48097180364373","20.794904542510125","21.108837281376523","21.422770020242922"
"Sudan",10,11,11,"8.515570370107964","8.515570370107964","8.760629539136305","9.005688708164644","9.250747877192984","9.495807046221325","9.740866215249666","9.985925384278005","10.230984553306344","10.476043722334685","10.721102891363026","10.966162060391365","11.211221229419705","11.456280398448046","11.701339567476387","11.946398736504726","12.191457905533065","12.436517074561406","12.681576243589747","12.926635412618086","13.171694581646426","13.416753750674767","13.661812919703108","13.906872088731447","14.151931257759786","14.396990426788127","14.642049595816468","14.88710876484481","15.132167933873147","15.377227102901488","15.622286271929829"
"Suriname","1.7","1.7","1.7","1.704584620107962","1.704584620107962","1.7195289622132253","1.7344733043184883","1.7494176464237516","1.7643619885290147","1.7793063306342778","1.7942506727395409","1.809195014844804","1.8241393569500672","1.8390836990553305","1.8540280411605936","1.8689723832658567","1.8839167253711198","1.8988610674763828","1.9138054095816461","1.9287497516869092","1.9436940937921725","1.9586384358974356","1.9735827780026987","1.9885271201079617","2.0034714622132253","2.0184158043184883","2.0333601464237514","2.0483044885290145","2.0632488306342776","2.0781931727395406","2.0931375148448037","2.108081856950067","2.12302619905533","2.1379705411605934"
"Sweden",133,132,130,"141.73976595276653","141.73976595276653","142.4394085317139","143.13905111066128","143.83869368960865","144.538336268556","145.23797884750337","145.93762142645073","146.63726400539812","147.33690658434548","148.03654916329285","148.73619174224024","149.4358343211876","150.13547690013496","150.83511947908232","151.53476205802968","152.23440463697705","152.93404721592444","153.6336897948718","154.33333237381916","155.03297495276655","155.7326175317139","156.43226011066128","157.13190268960864","157.831545268556","158.5311878475034","159.23083042645075","159.9304730053981","160.6301155843455","161.32975816329287","162.02940074224023"
"Switzerland",58,59,58,"64.49357321909582","64.49357321909582","65.14963790107963","65.80570258306344","66.46176726504724","67.11783194703105","67.77389662901486","68.42996131099866","69.08602599298247","69.74209067496628","70.39815535695007","71.05422003893389","71.71028472091768","72.3663494029015","73.0224140848853","73.67847876686912","74.33454344885291","74.99060813083672","75.64667281282053","76.30273749480433","76.95880217678814","77.61486685877195","78.27093154075575","78.92699622273955","79.58306090472337","80.23912558670716","80.89519026869098","81.55125495067477","82.2073196326586","82.86338431464239","83.5194489966262"
"Syria",14,14,14,"27.667096006747638","27.667096006747638","28.282723484480428","28.89835096221322","29.513978439946015","30.12960591767881","30.745233395411603","31.360860873144397","31.97648835087719","32.592115828609984","33.20774330634278","33.82337078407557","34.438998261808365","35.05462573954116","35.67025321727395","36.285880695006746","36.90150817273954","37.51713565047233","38.13276312820513","38.74839060593792","39.364018083670715","39.97964556140351","40.5952730391363","41.210900516869096","41.82652799460189","42.44215547233468","43.05778295006748","43.67341042780027","44.289037905533064","44.90466538326586","45.52029286099865"
"Taiwan",237,242,247,"277.0149981908233","277.0149981908233","283.3682137041836","289.7214292175439","296.07464473090425","302.42786024426454","308.7810757576249","315.1342912709852","321.48750678434556","327.84072229770584","334.1939378110662","340.5471533244265","346.9003688377868","353.25358435114714","359.6067998645075","365.9600153778678","372.3132308912281","378.66644640458844","385.0196619179488","391.3728774313091","397.7260929446694","404.07930845802974","410.4325239713901","416.7857394847504","423.1389549981107","429.49217051147104","435.8453860248314","442.19860153819167","448.551817051552","454.90503256491235","461.2582480782727"
"Tajikistan",13,14,14,"18.862135616734147","18.862135616734147","19.30647352766532","19.750811438596497","20.19514934952767","20.639487260458843","21.083825171390018","21.528163082321193","21.972500993252368","22.416838904183543","22.861176815114714","23.30551472604589","23.749852636977064","24.19419054790824","24.63852845883941","25.082866369770585","25.52720428070176","25.971542191632935","26.41588010256411","26.86021801349528","27.304555924426456","27.74889383535763","28.193231746288806","28.637569657219977","29.081907568151152","29.526245479082327","29.970583390013502","30.414921300944677","30.859259211875848","31.303597122807023","31.747935033738198"
"Tanzania","5.8","5.8","5.8","5.1000893549257755","5.1000893549257755","5.223929775978407","5.347770197031039","5.4716106180836706","5.595451039136302","5.719291460188933","5.843131881241565","5.966972302294197","6.090812723346828","6.21465314439946","6.338493565452091","6.4623339865047225","6.586174407557355","6.710014828609986","6.8338552496626175","6.957695670715249","7.08153609176788","7.2053765128205125","7.329216933873144","7.453057354925775","7.576897775978407","7.700738197031038","7.82457861808367","7.948419039136302","8.072259460188933","8.196099881241565","8.319940302294198","8.443780723346828","8.56762114439946","8.691461565452093"
"Thailand",184,184,186,"189.76904219703107","189.76904219703107","194.62233934682865","199.47563649662624","204.3289336464238","209.18223079622138","214.03552794601893","218.88882509581651","223.74212224561407","228.59541939541165","233.44871654520924","238.3020136950068","243.15531084480438","248.00860799460193","252.8619051443995","257.71520229419707","262.56849944399465","267.42179659379224","272.2750937435898","277.12839089338735","281.98168804318493","286.8349851929825","291.6882823427801","296.5415794925776","301.3948766423752","306.2481737921728","311.1014709419704","315.95476809176796","320.8080652415655","325.66136239136307","330.51465954116065"
"The Bahamas","1.7","1.7","1.8","2.0624242028117417","2.0624242028117417","2.097974727890689","2.133525252969636","2.1690757780485836","2.204626303127531","2.2401768282064785","2.2757273532854256","2.311277878364373","2.3468284034433204","2.382378928522268","2.4179294536012153","2.4534799786801624","2.48903050375911","2.5245810288380572","2.560131553917005","2.595682078995952","2.6312326040748992","2.666783129153847","2.702333654232794","2.7378841793117417","2.773434704390689","2.8089852294696365","2.8445357545485837","2.8800862796275313","2.9156368047064785","2.9511873297854256","2.9867378548643733","3.0222883799433204","3.057838905022268","3.0933894301012153"
"Togo",1,"1.3","1.3","1.0459487827260459","1.0459487827260459","1.0675928151147098","1.0892368475033738","1.1108808798920378","1.1325249122807017","1.1541689446693657","1.1758129770580297","1.1974570094466936","1.2191010418353574","1.2407450742240214","1.2623891066126853","1.2840331390013493","1.3056771713900133","1.3273212037786772","1.3489652361673412","1.3706092685560052","1.3922533009446691","1.4138973333333331","1.435541365721997","1.457185398110661","1.478829430499325","1.500473462887989","1.522117495276653","1.543761527665317","1.565405560053981","1.5870495924426449","1.6086936248313088","1.6303376572199728","1.6519816896086368","1.6736257219973008"
"Tonga",0,0,0,"0.056125123481781385","0.056125123481781385","0.05731247368421053","0.058499823886639685","0.05968717408906883","0.060874524291497985","0.06206187449392713","0.06324922469635628","0.06443657489878543","0.06562392510121458","0.06681127530364374","0.06799862550607289","0.06918597570850203","0.07037332591093118","0.07156067611336032","0.07274802631578949","0.07393537651821863","0.07512272672064778","0.07631007692307692","0.07749742712550609","0.07868477732793523","0.07987212753036438","0.08105947773279353","0.08224682793522269","0.08343417813765183","0.08462152834008098","0.08580887854251013","0.08699622874493927","0.08818357894736843","0.08937092914979758","0.09055827935222673"
"Trinidad and Tobago","9.2","9.1","8.2","9.47167208097166","9.47167208097166","9.679412582995951","9.887153085020243","10.094893587044535","10.302634089068826","10.510374591093118","10.71811509311741","10.9258555951417","11.133596097165992","11.341336599190283","11.549077101214575","11.756817603238867","11.964558105263158","12.17229860728745","12.38003910931174","12.587779611336032","12.795520113360324","13.003260615384615","13.211001117408907","13.418741619433199","13.62648212145749","13.83422262348178","14.041963125506072","14.249703627530364","14.457444129554656","14.665184631578947","14.872925133603239","15.08066563562753","15.28840613765182","15.496146639676112"
"Tunisia",15,16,16,"16.657377826585698","16.657377826585698","17.04484777192983","17.432317717273957","17.819787662618086","18.207257607962216","18.594727553306345","18.982197498650475","19.369667443994604","19.757137389338737","20.144607334682867","20.532077280026996","20.919547225371126","21.307017170715255","21.694487116059385","22.081957061403514","22.469427006747644","22.856896952091773","23.244366897435903","23.631836842780032","24.01930678812416","24.40677673346829","24.79424667881242","25.18171662415655","25.56918656950068","25.95665651484481","26.34412646018894","26.731596405533068","27.119066350877198","27.506536296221327","27.894006241565457"
"Turkey",231,248,258,"234.469525000135","234.469525000135","240.54563807584353","246.62175115155202","252.6978642272605","258.77397730296906","264.8500903786776","270.92620345438604","277.00231653009456","283.0784296058031","289.15454268151154","295.23065575722006","301.3067688329286","307.3828819086371","313.45899498434557","319.5351080600541","325.6112211357626","331.68733421147107","337.7634472871796","343.8395603628881","349.91567343859657","355.9917865143051","362.0678995900136","368.14401266572213","374.2201257414306","380.2962388171391","386.37235189284763","392.4484649685561","398.5245780442646","404.60069111997313","410.67680419568165"
"Turkmenistan",15,15,15,"15.980004120107964","15.980004120107964","16.42106165452092","16.862119188933875","17.30317672334683","17.744234257759786","18.18529179217274","18.626349326585697","19.067406860998652","19.508464395411607","19.949521929824563","20.39057946423752","20.831636998650474","21.27269453306343","21.713752067476385","22.15480960188934","22.595867136302296","23.03692467071525","23.477982205128207","23.919039739541162","24.360097273954118","24.801154808367073","25.24221234278003","25.683269877192984","26.12432741160594","26.565384946018895","27.00644248043185","27.447500014844806","27.88855754925776","28.329615083670717","28.770672618083672"
"Turks and Caicos Islands","0.2","0.2","0.2","0.22204339878542517","0.22204339878542517","0.2285539635627531","0.235064528340081","0.24157509311740893","0.2480856578947369","0.25459622267206483","0.26110678744939275","0.2676173522267207","0.27412791700404865","0.28063848178137657","0.2871490465587045","0.29365961133603247","0.3001701761133604","0.3066807408906883","0.31319130566801623","0.3197018704453442","0.3262124352226721","0.33272300000000005","0.33923356477732797","0.34574412955465594","0.35225469433198386","0.3587652591093118","0.3652758238866397","0.3717863886639677","0.3782969534412956","0.3848075182186235","0.3913180829959515","0.3978286477732794","0.40433921255060734","0.41084977732793526"
"U.S. Pacific Islands","0.5","0.5","0.5","0.5304977914979758","0.5304977914979758","0.5423342064777329","0.55417062145749","0.566007036437247","0.5778434514170042","0.5896798663967613","0.6015162813765184","0.6133526963562754","0.6251891113360325","0.6370255263157896","0.6488619412955466","0.6606983562753037","0.6725347712550608","0.684371186234818","0.696207601214575","0.7080440161943321","0.7198804311740892","0.7317168461538462","0.7435532611336033","0.7553896761133604","0.7672260910931176","0.7790625060728746","0.7908989210526317","0.8027353360323888","0.8145717510121459","0.8264081659919029","0.83824458097166","0.8500809959514171","0.8619174109311741","0.8737538259109313"
